Name,SMILES,HOMO /eV,LUMO /eV,EG /eV,SA Score,Planarity,Anionic Reorganisation Energy /eV,Cationic Reorganisation Energy /eV
1_92_thio_B,COc1cc2cc(-c3sc(C4:scc5ncc(F)nc:45)cc3OC)[nH]c2cc1OC,-4.488955,-2.537931,1.951024,3.2108548914143986,0.9999977137306864,310.6709999992745,322.7570000017294
5_53_imine_B,COc1cc2cc(N=CC3:cc(Br)cc4nsnc:34)n(C)c2cc1OC,-4.955586,-2.771923,2.183663,3.147838221272392,0.9999843735848852,289.5260000077542,307.4300000007497
1_39_imine_B,COc1cc2cc(N=CC3:c(Br)ccc4nsnc:34)[nH]c2cc1OC,-4.920846,-2.712891,2.207956,3.128178159253565,0.9996356958861576,272.5869999994756,303.983000019798
5_330_imine_B,COc1cc2cc(N=CC3:cccc4ncc(C#N)nc:34)n(C)c2cc1OC,-5.143512,-2.892266,2.251246,2.99641985235497,0.9999333879457404,280.8719999957248,604.8079999964102
1_187_double_A,COc1cc2cc(C=CC3:nc(F)cc4nonc:34)[nH]c2cc1OC,-5.22703,-2.840966,2.386064,3.1283935438689507,0.9999999999230056,282.0939999983238,266.1190000035276
3_111_triple_A,COc1cc2ccn(C)c2c(C#CC2:scc3nc(C#N)cnc:23)c1OC,-5.261821,-3.022391,2.23943,3.464091796003854,1.0,304.1149999917252,453.8229999961913
1_184_imine_B,COc1cc2cc(N=CC3:nc(C=O)cc4nonc:34)[nH]c2cc1OC,-5.4815,-3.374871,2.106628,3.429432566386737,0.999956593640763,288.434000001871,556.6399999952409
1_51_thio_B,COc1cc2cc(-c3sc(C4:cc(O)cc5nsnc:45)cc3OC)[nH]c2cc1OC,-4.716729,-2.480628,2.236101,3.075689059571824,0.9993729921458154,268.383000002359,302.3289999982808
9_69_triple_A,COc1cc2c(cc(C(=O)O)n2C)c(C#CC2:c(C#N)ncc3nsnc:23)c1OC,-5.672248,-3.254916,2.417332,3.3845289777931367,1.0,283.90200000285404,535.7930000027409
4_69_double_A,COc1cc2c(ccn2C)c(C=CC2:c(C#N)ncc3nsnc:23)c1OC,-5.224793,-2.991028,2.233765,3.303053833965893,0.9707594299083105,254.85099999787047,462.9110000023502
1_109_double_A,COc1cc2cc(C=CC3:scc4nc(Br)cnc:34)[nH]c2cc1OC,-4.779094,-2.555886,2.223207,3.1851243130997204,0.9999999728394147,296.9319999974686,320.9449999994831
1_328_thio_B,COc1cc2cc(-c3sc(C4:cccc5ncc(Br)nc:45)cc3OC)[nH]c2cc1OC,-4.533603,-2.40163,2.131973,2.863101974993928,0.9653247808277542,283.8190000038594,310.8960000099614
1_102_thio_B,COc1cnc2:C(c3cc(OC)c(-c4cc5cc(OC)c(OC)cc5[nH]4)s3):scc2n1,-4.403409,-2.256999,2.146411,3.129718223913547,0.999999842837495,305.8129999990342,312.00899999385
1_35_imine_B,COc1cc2cc(N=CC3:c(C(F)(F)F)ccc4nsnc:34)[nH]c2cc1OC,-4.998582,-2.860504,2.138078,3.169910757905118,0.9998741209719947,288.8149999998859,334.3430000022636
5_36_triple_A,COc1cc2cc(C#CC3:c(F)ccc4nsnc:34)n(C)c2cc1OC,-4.889067,-2.55286,2.336208,2.984273980108151,1.0,306.8459999994957,287.79799999756506
5_192_triple_A,COc1cc2cc(C#CC3:nc(C)cc4nonc:34)n(C)c2cc1OC,-5.181058,-2.761203,2.419855,3.0900267867609577,1.0,294.24000000290107,262.50700000309735
5_34_triple_A,COc1cc2cc(C#CC3:c(S(=O)(=O)O)ccc4nsnc:34)n(C)c2cc1OC,-5.315952,-3.028453,2.287499,3.126348682204986,1.0,309.5399999947404,532.4730000065756
1_330_imine_B,COc1cc2cc(N=CC3:cccc4ncc(C#N)nc:34)[nH]c2cc1OC,-5.187785,-2.900182,2.287603,2.973096967755181,0.99990576990761,276.743999995233,593.6319999964326
5_66_triple_A,COc1cc2cc(C#CC3:c(Br)ncc4nsnc:34)n(C)c2cc1OC,-5.08498,-3.030295,2.054685,3.2948563085904787,1.0,327.79799998388626,261.47599998512305
5_192_double_A,COc1cc2cc(C=CC3:nc(C)cc4nonc:34)n(C)c2cc1OC,-5.009658,-2.605414,2.404245,3.004420133954305,0.9999866776890264,264.5039999988512,279.22299999772804
5_83_single_A,COc1cc2cc(C3:nc(C#N)cc4nsnc:34)n(C)c2cc1OC,-5.335197,-3.033538,2.301659,3.084648202590511,0.9876541270021334,256.7259999923408,600.8550000042305
5_62_imine_B,COc1cc2cc(N=CC3:c(C(F)(F)F)ncc4nsnc:34)n(C)c2cc1OC,-5.061839,-3.133301,1.928538,3.3725726138289174,0.9999810541368717,305.4720000000088,345.4469999996945
4_55_triple_A,COc1cc2c(ccn2C)c(C#CC2:cc(C#N)cc3nsnc:23)c1OC,-5.292486,-2.879563,2.412923,3.2118058819179414,1.0,292.7419999978156,302.813000002061
1_111_single_A,COc1cc2cc(C3:scc4nc(C#N)cnc:34)[nH]c2cc1OC,-5.245514,-3.090816,2.154698,2.990107720377978,0.9999984352720553,306.1170000073616,297.0950000017183
1_330_single_A,COc1cc2cc(C3:cccc4ncc(C#N)nc:34)[nH]c2cc1OC,-5.003083,-2.801049,2.202034,2.560401236176641,0.9999999965914808,308.8190000016766,295.0090000013006
1_100_thio_B,COc1cc2cc(-c3sc(C4:scc5nc(NC(C)=O)cnc:45)cc3OC)[nH]c2cc1OC,-4.409412,-2.381636,2.027775,3.1456948915519662,0.9999997322043986,315.9010000017588,317.9740000050515
1_165_single_A,COc1cc2cc(C3:cc(C#N)cc4nonc:34)[nH]c2cc1OC,-5.326494,-3.059733,2.266762,2.7367592253947013,0.9999999997790392,303.7379999987024,279.3299999975716
5_40_imine_B,COc1cc2cc(N=CC3:cccc4nsnc:34)n(C)c2cc1OC,-4.811903,-2.556693,2.25521,2.9333512361766427,0.9999994949603477,298.3289999974658,601.7960000099265
1_84_imine_B,COc1cc2cc(N=CC3:nncc4nsnc:34)[nH]c2cc1OC,-5.282653,-3.202529,2.080123,3.404377419374633,0.9999831802810286,297.4500000054831,323.7040000021807
5_149_imine_B,COc1cc2cc(N=CC3:c(Br)ccc4nonc:34)n(C)c2cc1OC,-5.012832,-2.812608,2.200225,3.1145906121247826,0.999991214130762,296.1969999887515,100000000.0
1_157_double_A,COc1cc2cc(C=CC3:cc(C=O)cc4nonc:34)[nH]c2cc1OC,-5.031002,-2.840458,2.190543,2.9991550279252,0.9999977295942591,302.205000003596,292.2929999986081
1_89_imine_A,COc1cc2cc(C=NC3:scc4ncc(C=O)nc:34)[nH]c2cc1OC,-5.263141,-2.961649,2.301492,3.261013489463661,0.999998142200496,282.2920000035083,344.0479999917443
1_66_double_A,COc1cc2cc(C=CC3:c(Br)ncc4nsnc:34)[nH]c2cc1OC,-5.143208,-3.034254,2.108953,3.18444931309972,0.9998742366159102,294.794000001275,270.9250000043539
5_84_imine_B,COc1cc2cc(N=CC3:nncc4nsnc:34)n(C)c2cc1OC,-5.233291,-3.182667,2.050624,3.411672390022796,0.9999531156583427,296.9210000010207,329.342999990331
5_330_thio_B,COc1cc2cc(-c3sc(C4:cccc5ncc(C#N)nc:45)cc3OC)n(C)c2cc1OC,-4.871573,-2.832377,2.039196,2.9682166591460746,0.6824700710052696,288.10800000064773,421.4759999958914
5_32_triple_A,COc1cc2cc(C#CC3:c(OC)ccc4nsnc:34)n(C)c2cc1OC,-4.669657,-2.356482,2.313175,2.9557976901097494,1.0,313.1150000044727,304.8500000004424
1_29_thio_B,COc1cc2cc(-c3sc(C4:c(OC(C)=O)ccc5nsnc:45)cc3OC)[nH]c2cc1OC,-4.6539,-2.552015,2.101885,3.021967722975861,0.9946691118143514,291.7840000009164,350.9879999983241
1_107_thio_B,COc1cc2cc(-c3sc(C4:scc5nc(O)cnc:45)cc3OC)[nH]c2cc1OC,-4.443674,-2.352183,2.091491,3.2624768949922167,0.9999991491665505,307.6539999965462,307.2759999922709
1_189_double_A,COc1cc2cc(C=CC3:nc(S)cc4nonc:34)[nH]c2cc1OC,-5.1923,-2.779025,2.413275,3.28759931309972,0.999999999996892,279.0159999931347,265.1840000035008
5_96_triple_A,COc1cc2cc(C#CC3:scc4nccnc:34)n(C)c2cc1OC,-4.916177,-2.476389,2.439788,3.126457005407412,1.0,293.94599999068305,316.3399999975809
4_98_double_A,COc1cc2c(ccn2C)c(C=CC2:scc3ncc(C#N)nc:23)c1OC,-5.032656,-2.797084,2.235572,3.309602884914945,0.9804913198001646,258.98099999903934,343.15699999569915
5_73_double_A,COc1cc2nsnc2:C(C=Cc2cc3cc(OC)c(OC)cc3n2C):n1,-4.886932,-2.540122,2.34681,3.12412736043942,0.9999100333859577,265.3419999987818,499.6330000067246
2_69_imine_B,COc1cc2[nH]ccc2c(N=CC2:c(C#N)ncc3nsnc:23)c1OC,-5.204071,-3.210103,1.993968,3.443162412540583,0.9324339399044881,280.3910000002361,442.6660000026459
1_97_double_A,COc1cc2cc(C=CC3:scc4ncc(C)nc:34)[nH]c2cc1OC,-4.561475,-2.202201,2.359274,3.021910851561257,0.9999999999584817,295.5040000088047,100000000.0
1_221_imine_A,COc1cc2cc(C=NC3:occ4nc(C#N)cnc:34)[nH]c2cc1OC,-5.152928,-2.877811,2.275118,3.365668258694429,0.9999999999736833,296.4189999984228,538.4679999988293
5_343_imine_B,COc1cc2cc(N=CC3:cc(C#N)cc4nccnc:34)n(C)c2cc1OC,-5.121107,-2.777866,2.343241,3.0510048523549704,0.9999788524086699,278.4389999942505,352.7899999971851
0_98_triple_A,COc1cc2cc[nH]c2c(C#CC2:scc3ncc(C#N)nc:23)c1OC,-5.307779,-3.217428,2.090351,3.459151951002122,1.0,325.58699999935925,552.4290000030305
5_191_double_A,COc1cc2cc(C=CC3:nccc4nonc:34)n(C)c2cc1OC,-5.044438,-2.651633,2.392804,2.9569204669458724,0.999926795711516,264.5539999975881,277.6469999989785
5_61_triple_A,COc1cc2cc(C#CC3:c(S(=O)(=O)O)ncc4nsnc:34)n(C)c2cc1OC,-5.264207,-3.350226,1.913981,3.366622186478489,1.0,336.08799999637995,306.7670000018552
1_165_imine_B,COc1cc2cc(N=CC3:cc(C#N)cc4nonc:34)[nH]c2cc1OC,-5.601594,-3.341229,2.260365,3.185319335617507,0.9999848314546805,287.3269999981858,563.4179999979096
1_62_imine_B,COc1cc2cc(N=CC3:c(C(F)(F)F)ncc4nsnc:34)[nH]c2cc1OC,-5.257716,-3.212237,2.045479,3.357662851381262,0.9986602435368945,288.9959999956772,279.0309999982128
0_69_imine_A,COc1cc2cc[nH]c2c(C=NC2:c(C#N)ncc3nsnc:23)c1OC,-5.579278,-3.283611,2.295667,3.463154412540584,0.9993123980082051,253.6649999965448,791.6509999995469
4_152_triple_A,COc1cc2c(ccn2C)c(C#CC2:c(C#N)ccc3nonc:23)c1OC,-5.377311,-2.92811,2.449201,3.104960327472387,1.0,294.3410000079893,308.85299999499694
5_81_imine_B,COc1cc2cc(N=CC3:nccc4nsnc:34)n(C)c2cc1OC,-5.168302,-2.925885,2.242417,3.2044916207920267,0.9999599884298118,286.2820000009378,589.1080000001239
5_67_double_A,COc1cc2cc(C=CC3:cncc4nsnc:34)n(C)c2cc1OC,-4.850084,-2.657187,2.192897,3.036258928484335,0.985159949538478,280.4280000054859,299.2010000016307
3_179_triple_A,COc1cc2ccn(C)c2c(C#CC2:c(C#N)ncc3nonc:23)c1OC,-5.549499,-3.353777,2.195721,3.37890738041944,1.0,317.8879999977653,802.0009999963804
5_40_double_A,COc1cc2cc(C=CC3:cccc4nsnc:34)n(C)c2cc1OC,-4.869048,-2.428489,2.440559,2.737051236176642,0.9998496887572276,256.0220000013942,537.0459999976447
1_208_imine_B,COc1cc2cc(N=CC3:occ4ncc(C#N)nc:34)[nH]c2cc1OC,-5.20081,-3.207175,1.993636,3.478874412540584,0.999931541012396,300.0510000019858,100000000.0
8_69_triple_A,COc1cc2cc(C(=O)O)n(C)c2c(C#CC2:c(C#N)ncc3nsnc:23)c1OC,-5.612657,-3.278776,2.333881,3.456037769001928,1.0,300.7130000041798,453.2230000040727
1_149_imine_B,COc1cc2cc(N=CC3:c(Br)ccc4nonc:34)[nH]c2cc1OC,-5.055322,-2.818503,2.236819,3.097324313099719,0.999987820150877,294.7279999934835,289.1019999806303
7_98_triple_A,COc1cc2[nH]c(C(=O)O)cc2c(C#CC2:scc3ncc(C#N)nc:23)c1OC,-5.496152,-3.051266,2.444886,3.4127600434724457,1.0,285.6639999954496,458.4050000048592
2_98_double_A,COc1cc2[nH]ccc2c(C=CC2:scc3ncc(C#N)nc:23)c1OC,-5.081847,-2.81342,2.268427,3.306991951002124,0.9795125061612644,257.72000000142725,353.3930000048713
1_106_double_A,COc1cc2cc(C=CC3:scc4nc(F)cnc:34)[nH]c2cc1OC,-4.72646,-2.441978,2.284482,3.1946896977151047,0.9999999983512489,297.4459999895771,321.2510000012116
5_50_double_A,COc1cc2cc(C=CC3:cc(F)cc4nsnc:34)n(C)c2cc1OC,-4.848128,-2.427014,2.421114,2.9378874936216643,0.9998296919754897,257.5470000010682,297.5190000070142
1_80_triple_A,COc1cc2cc(C#CC3:nc(Br)cc4nsnc:34)[nH]c2cc1OC,-5.482353,-3.038346,2.444007,3.326126236176643,1.0,288.6989999969955,258.7529999873368
1_205_thio_B,COc1cc2cc(-c3sc(C4:occ5ncc(Br)nc:45)cc3OC)[nH]c2cc1OC,-4.539764,-2.585435,1.954329,3.2574697393571537,0.9999999994087905,325.8630000054836,303.2710000115912
1_178_thio_B,COc1cc2cc(-c3sc(C4:c(C)ncc5nonc:45)cc3OC)[nH]c2cc1OC,-4.814851,-2.86301,1.951841,3.086060794813326,0.9998716089906533,310.1329999917652,510.2620000034221
1_63_thio_B,COc1cc2cc(-c3sc(C4:c(F)ncc5nsnc:45)cc3OC)[nH]c2cc1OC,-4.88208,-3.038221,1.843859,3.182306054205096,0.9997364202526186,307.5619999945047,307.4080000005779
0_152_triple_A,COc1cc2cc[nH]c2c(C#CC2:c(C#N)ccc3nonc:23)c1OC,-5.538089,-3.128384,2.409705,3.1704891817713534,1.0,298.33500000313506,644.890999999916
5_78_triple_A,COc1cc2cc(C#CC3:nc(O)cc4nsnc:34)n(C)c2cc1OC,-5.128229,-2.716901,2.411328,3.300853190087361,1.0,294.83800000161864,264.7930000021006
5_187_double_A,COc1cc2cc(C=CC3:nc(F)cc4nonc:34)n(C)c2cc1OC,-5.181017,-2.81104,2.369977,3.158632607966778,0.9999982669410677,281.7829999985406,269.9450000072829
1_176_thio_B,COc1cc2cc(-c3sc(C4:c(Br)ncc5nonc:45)cc3OC)[nH]c2cc1OC,-4.788925,-3.04962,1.739305,3.210442726834791,0.9999092336065888,312.4279999901773,494.6030000137398
1_76_imine_B,COc1cc2cc(N=CC3:nc(C(F)(F)F)cc4nsnc:34)[nH]c2cc1OC,-5.309615,-3.167992,2.141624,3.4063066683238112,0.9999418253904735,293.7029999957303,727.004999993369
1_32_triple_A,COc1cc2cc(C#CC3:c(OC)ccc4nsnc:34)[nH]c2cc1OC,-4.710935,-2.329923,2.381012,2.957863951002123,1.0,308.3609999957844,302.4699999950826
1_63_double_A,COc1cc2cc(C=CC3:c(F)ncc4nsnc:34)[nH]c2cc1OC,-4.873947,-2.819234,2.054713,3.1344031592535657,0.9999514409072223,307.8679999962332,286.4139999946928
1_78_triple_A,COc1cc2cc(C#CC3:nc(O)cc4nsnc:34)[nH]c2cc1OC,-5.169447,-2.704031,2.465416,3.314939697715104,1.0,287.53499999584164,263.7739999918267
1_142_thio_B,COc1cc2cc(-c3sc(C4:c(OC)ccc5nonc:45)cc3OC)[nH]c2cc1OC,-4.580041,-2.459625,2.120416,2.9132250519170046,0.9998815061525519,304.0540000001783,311.9270000024698
4_83_double_A,COc1cc2c(ccn2C)c(C=CC2:nc(C#N)cc3nsnc:23)c1OC,-5.307489,-2.954866,2.352624,3.34998690089896,0.9843936891060665,242.368000006536,295.920999997179
1_216_thio_B,COc1cc2cc(-c3sc(C4:occ5nc(F)cnc:45)cc3OC)[nH]c2cc1OC,-4.535328,-2.475134,2.060194,3.2797990774609094,0.9999999999909024,325.0929999994696,307.2439999959897
9_60_triple_A,COc1cc2c(cc(C(=O)O)n2C)c(C#CC2:c(C=O)ncc3nsnc:23)c1OC,-5.569074,-3.173238,2.395836,3.433389417353576,1.0,295.68599999765866,544.4199999983539
1_219_thio_B,COc1cc2cc(-c3sc(C4:occ5nc(Br)cnc:45)cc3OC)[nH]c2cc1OC,-4.576045,-2.590593,1.985453,3.271790848480588,0.9999999993139244,325.7860000012442,306.8339999881573
2_83_triple_A,COc1cc2[nH]ccc2c(C#CC2:nc(C#N)cc3nsnc:23)c1OC,-5.662426,-3.19295,2.469477,3.411942104848276,1.0,285.01999999571126,555.7590000025812
5_68_double_A,COc1cc2cc(C=CC3:c(C)ncc4nsnc:34)n(C)c2cc1OC,-4.892036,-2.718802,2.173234,3.0848849988191693,0.9954404169038211,287.0190000030561,316.9229999984964
4_179_triple_A,COc1cc2c(ccn2C)c(C#CC2:c(C#N)ncc3nonc:23)c1OC,-5.485405,-3.23486,2.250545,3.311521566233626,1.0,316.5310000040336,330.7520000016666
0_42_triple_A,COc1cc2cc[nH]c2c(C#CC2:c(C#N)ccc3nsnc:23)c1OC,-5.389597,-2.9988,2.390797,3.200108874079045,1.0,303.66600000706967,626.7000000079861
1_67_imine_A,COc1cc2cc(C=NC3:cncc4nsnc:34)[nH]c2cc1OC,-5.141996,-2.775077,2.366919,3.1340728039900174,0.9999999848553441,291.879999997036,265.969000000041
5_199_double_A,COc1cc2cc(C=CC3:occ4ncc(C=O)nc:34)n(C)c2cc1OC,-4.836084,-2.755036,2.081049,3.2869869008989605,0.9998829463161786,299.1770000007818,520.0350000013714
1_53_single_A,COc1cc2cc(C3:cc(Br)cc4nsnc:34)[nH]c2cc1OC,-5.019972,-2.689679,2.330293,2.7214880247220847,0.9999999999990647,308.8330000027781,298.183999984758
1_199_imine_A,COc1cc2cc(C=NC3:occ4ncc(C=O)nc:34)[nH]c2cc1OC,-5.116988,-2.83528,2.281708,3.363860874079045,0.9999999999202331,299.8760000045877,332.5310000000172
1_154_thio_B,COc1cc2cc(-c3sc(C4:cc(NC(C)=O)cc5nonc:45)cc3OC)[nH]c2cc1OC,-4.816597,-2.526969,2.289628,2.975550701699266,0.9998889754954181,286.6540000104578,520.9830000021611
1_178_double_A,COc1cc2cc(C=CC3:c(C)ncc4nonc:34)[nH]c2cc1OC,-4.933866,-2.734927,2.198939,3.0135704669458736,0.9999935759140772,305.8959999980288,277.8170000055979
1_108_double_A,COc1cc2cc(C=CC3:scc4nc(S)cnc:34)[nH]c2cc1OC,-4.657815,-2.352507,2.305308,3.385972390022797,0.9999999999305496,296.8629999959375,323.1710000036401
5_66_double_A,COc1cc2cc(C=CC3:c(Br)ncc4nsnc:34)n(C)c2cc1OC,-4.919569,-2.851694,2.067875,3.213173356407527,0.9992762477586326,297.2940000036033,274.1160000150557
0_98_double_A,COc1cc2cc[nH]c2c(C=CC2:scc3ncc(C#N)nc:23)c1OC,-5.20474,-2.982472,2.222268,3.3833913356175067,0.9776090106913671,266.8090000006486,432.2309999988647
1_82_single_A,COc1cc2cc(C3:nc(C)cc4nsnc:34)[nH]c2cc1OC,-5.026801,-2.56438,2.462421,2.798883828917889,0.9999999999971081,291.9679999977234,281.1809999984689
1_220_thio_B,COc1cc2cc(-c3sc(C4:occ5nc(C)cnc:45)cc3OC)[nH]c2cc1OC,-4.393082,-2.233543,2.159539,3.14140998980438,0.9999999998259519,318.9779999956954,323.3089999994263
1_72_thio_B,CNc1cc2nsnc2:C(c2cc(OC)c(-c3cc4cc(OC)c(OC)cc4[nH]3)s2):n1,-4.569466,-2.45012,2.119347,3.1714698228763822,0.9999981294925352,314.4509999983711,357.2189999977126
3_165_triple_A,COc1cc2ccn(C)c2c(C#CC2:cc(C#N)cc3nonc:23)c1OC,-5.570554,-3.163665,2.406889,3.232916771028832,1.0,301.68699999921955,633.5069999986445
0_111_thio_B,COc1cc(C2:scc3nc(C#N)cnc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.149746,-3.065798,2.083948,3.403929632729451,0.8157071145862815,280.2999999985332,368.3920000039506
5_63_double_A,COc1cc2cc(C=CC3:c(F)ncc4nsnc:34)n(C)c2cc1OC,-5.005786,-2.945634,2.060152,3.164479801313973,0.9998898359797378,307.8410000016447,289.7489999959362
0_69_double_A,COc1cc2cc[nH]c2c(C=CC2:c(C#N)ncc3nsnc:23)c1OC,-5.412237,-3.16798,2.244257,3.3766676433098137,0.8964375834151227,259.8780000043916,869.6130000025732
1_183_double_A,COc1cc2nonc2:C(C=Cc2cc3cc(OC)c(OC)cc3[nH]2):n1,-5.099131,-2.665679,2.433453,3.0444134894636594,0.9999999998656961,289.8470000000088,292.3369999989518
2_152_triple_A,COc1cc2[nH]ccc2c(C#CC2:c(C#N)ccc3nonc:23)c1OC,-5.445339,-2.946666,2.498672,3.1103507202328915,1.0,294.5010000039474,466.1100000012084
1_190_double_A,COc1cc2cc(C=CC3:nc(Br)cc4nonc:34)[nH]c2cc1OC,-5.267681,-2.938599,2.329081,3.1482781592535645,0.9999999998204772,300.4220000148052,265.5660000018542
5_199_imine_A,COc1cc2cc(C=NC3:occ4ncc(C=O)nc:34)n(C)c2cc1OC,-5.088572,-2.787971,2.300601,3.4044292585413185,0.9999999994045323,296.2570000017877,338.1599999993341
5_47_imine_B,COc1cc2cc(N=CC3:cc(C=O)cc4nsnc:34)n(C)c2cc1OC,-5.190054,-3.074908,2.115146,3.249321766033825,0.9998277342158713,299.116000009235,590.6910000048811
1_206_thio_B,COc1cc2cc(-c3sc(C4:occ5nccnc:45)cc3OC)[nH]c2cc1OC,-4.598299,-2.435824,2.162475,3.089238547894851,0.9999199382811648,303.198000008706,307.2550000069896
5_109_triple_A,COc1cc2cc(C#CC3:scc4nc(Br)cnc:34)n(C)c2cc1OC,-4.931205,-2.640821,2.290384,3.328354645388817,1.0,315.0349999923492,294.70699999365024
1_65_double_A,COc1cc2cc(C=CC3:c(S)ncc4nsnc:34)[nH]c2cc1OC,-4.819021,-2.714768,2.104253,3.2988550823304887,0.9984286784270148,294.6599999995669,284.6749999953317
5_163_double_A,COc1cc2cc(C=CC3:cc(Br)cc4nonc:34)n(C)c2cc1OC,-5.020047,-2.622996,2.397051,2.92354736888154,0.9998041422173701,270.5660000065109,288.1839999899966
1_53_imine_B,COc1cc2cc(N=CC3:cc(Br)cc4nsnc:34)[nH]c2cc1OC,-5.211774,-2.865152,2.346622,3.1314954669458723,0.9999935175853206,289.4780000060564,305.7710000139195
1_95_triple_A,COc1cc2cc(C#CC3:scc4ncc(Br)nc:34)[nH]c2cc1OC,-5.074706,-2.673822,2.400884,3.3260993130997187,1.0,302.09699999250006,317.8769999940414
1_177_triple_A,COc1cc2cc(C#CC3:cncc4nonc:34)[nH]c2cc1OC,-5.182037,-2.89897,2.283067,3.099247749044964,1.0,324.2869999994582,265.7939999990049
1_347_thio_B,COc1cc2cc(-c3sc(C4:c(OC)ccc5nccnc:45)cc3OC)[nH]c2cc1OC,-4.535437,-2.151722,2.383715,2.815510070155133,0.9999677382859211,284.96199999790406,380.9089999995194
1_34_triple_A,COc1cc2cc(C#CC3:c(S(=O)(=O)O)ccc4nsnc:34)[nH]c2cc1OC,-5.380049,-3.042774,2.337276,3.1290646040589625,1.0,316.0970000026282,527.1169999978156
1_308_triple_A,COc1cc2cc(C#CC3:cccc4nc(C=O)cnc:34)[nH]c2cc1OC,-4.972071,-2.652295,2.319776,2.974676849411986,1.0,323.5289999975066,285.5640000016137
1_68_imine_B,COc1cc2cc(N=CC3:c(C)ncc4nsnc:34)[nH]c2cc1OC,-4.915122,-2.823029,2.092092,3.2482589284843346,0.9999999201458587,323.0719999992288,312.897999996494
1_64_double_A,COc1cc2cc(C=CC3:c(O)ncc4nsnc:34)[nH]c2cc1OC,-4.670625,-2.646037,2.024588,3.1870646977151047,0.999999849246788,327.6889999979175,304.1599999996833
5_89_imine_B,COc1cc2cc(N=CC3:scc4ncc(C=O)nc:34)n(C)c2cc1OC,-5.058975,-3.117149,1.941826,3.403048239560299,0.9998519983658097,309.0880000017932,350.3120000023045
2_179_triple_A,COc1cc2[nH]ccc2c(C#CC2:c(C#N)ncc3nonc:23)c1OC,-5.555448,-3.255328,2.30012,3.3224202586944305,1.0,316.0410000018601,318.96100000085426
5_148_triple_A,COc1cc2cc(C#CC3:c(S)ccc4nonc:34)n(C)c2cc1OC,-5.031176,-2.549659,2.481517,3.1613700300042007,1.0,298.26300000422634,281.2229999981355
5_186_double_A,COc1cc2cc(C=CC3:nc(C(F)(F)F)cc4nonc:34)n(C)c2cc1OC,-5.416577,-3.016841,2.399736,3.1684563745126777,0.9999747035263168,276.5660000004573,536.7179999957443
5_322_triple_A,COc1cc2cc(C#CC3:cccc4ncc(C=O)nc:34)n(C)c2cc1OC,-4.985436,-2.722602,2.262834,2.974091198508816,1.0,328.525000004447,276.9279999993159
5_50_imine_B,COc1cc2cc(N=CC3:cc(F)cc4nsnc:34)n(C)c2cc1OC,-4.929115,-2.673429,2.255686,3.1303714853056555,0.9999977980600265,304.0829999954439,588.3239999966463
1_59_double_A,COc1cc2cc(C=CC3:c(OC)ncc4nsnc:34)[nH]c2cc1OC,-4.636714,-2.602673,2.034041,3.08297225869443,0.9999890330104204,324.4880000056582,313.9950000040699
1_308_thio_B,COc1cc2cc(-c3sc(C4:cccc5nc(C=O)cnc:45)cc3OC)[nH]c2cc1OC,-4.855064,-2.773112,2.081952,2.929108732362492,0.9562078546115982,302.28799999895267,405.8379999987664
5_221_triple_A,COc1cc2cc(C#CC3:occ4nc(C#N)cnc:34)n(C)c2cc1OC,-5.235746,-3.037371,2.198375,3.408761126673186,1.0,326.07699999789475,526.5969999964
5_76_imine_B,COc1cc2cc(N=CC3:nc(C(F)(F)F)cc4nsnc:34)n(C)c2cc1OC,-5.447957,-3.241838,2.206119,3.4200153488716527,0.9999698002435534,296.3010000021313,100000000.0
5_157_triple_A,COc1cc2cc(C#CC3:cc(C=O)cc4nonc:34)n(C)c2cc1OC,-5.131781,-2.974372,2.157409,3.1443409468530064,1.0,337.5549999982468,275.8400000020629
8_111_triple_A,COc1cc2cc(C(=O)O)n(C)c2c(C#CC2:scc3nc(C#N)cnc:23)c1OC,-5.458156,-3.061964,2.396192,3.500671834935993,1.0,301.9360000034794,421.6419999938807
1_103_imine_A,COc1cc2cc(C=NC3:scc4nc(C=O)cnc:34)[nH]c2cc1OC,-5.05818,-2.79133,2.26685,3.259209797155968,0.9999995621765363,303.1639999971958,315.94599999516504
1_50_imine_B,COc1cc2cc(N=CC3:cc(F)cc4nsnc:34)[nH]c2cc1OC,-4.966584,-2.680582,2.286002,3.11354354386895,0.9999985724643142,303.9800000042305,585.6740000017453
7_60_triple_A,COc1cc2[nH]c(C(=O)O)cc2c(C#CC2:c(C=O)ncc3nsnc:23)c1OC,-5.634755,-3.152805,2.48195,3.4270249590446777,1.0,293.615000002319,556.8789999961155
1_208_single_A,COc1cc2cc(C3:occ4ncc(C#N)nc:34)[nH]c2cc1OC,-5.076532,-2.935967,2.140565,3.0667893257291485,0.9999999998745284,328.6410000000614,288.7559999981022
1_180_thio_B,COc1cc2cc(-c3sc(C4:nc(OC(C)=O)cc5nonc:45)cc3OC)[nH]c2cc1OC,-4.818754,-2.843331,1.975423,3.203763303990592,0.999383378617505,310.154999999213,312.3169999962556
1_207_thio_B,COc1cc2cc(-c3sc(C4:occ5ncc(C)nc:45)cc3OC)[nH]c2cc1OC,-4.379541,-2.233331,2.146209,3.135147020215828,0.9999999999939064,328.8750000065192,310.9389999954146
